"TIME","GEO","INDIC_HE","SEX","UNIT","Value","Flag and Footnotes"
"2005","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at birth ","Total","Year","72.5",""
"2005","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at birth ","Males","Year","70.7",""
"2005","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at birth ","Females","Year","74.3",""
"2005","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 50","Total","Year","25.4",""
"2005","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 50","Males","Year","24.0",""
"2005","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 50","Females","Year","26.8",""
"2005","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 65","Total","Year","14.3",""
"2005","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 65","Males","Year","13.6",""
"2005","Germany (until 1990 former territory of the FRG)","Health expectancy in absolute values at 65","Females","Year","14.9",""
"2005","Estonia","Health expectancy in absolute values at birth ","Total","Year","63.3",""
"2005","Estonia","Health expectancy in absolute values at birth ","Males","Year","59.8",""
"2005","Estonia","Health expectancy in absolute values at birth ","Females","Year","66.7",""
"2005","Estonia","Health expectancy in absolute values at 50","Total","Year","17.9",""
"2005","Estonia","Health expectancy in absolute values at 50","Males","Year","15.7",""
"2005","Estonia","Health expectancy in absolute values at 50","Females","Year","19.8",""
"2005","Estonia","Health expectancy in absolute values at 65","Total","Year","8.5",""
"2005","Estonia","Health expectancy in absolute values at 65","Males","Year","7.3",""
"2005","Estonia","Health expectancy in absolute values at 65","Females","Year","9.2",""
"2005","Ireland","Health expectancy in absolute values at birth ","Total","Year","76.2",""
"2005","Ireland","Health expectancy in absolute values at birth ","Males","Year","74.0",""
"2005","Ireland","Health expectancy in absolute values at birth ","Females","Year","78.3",""
"2005","Ireland","Health expectancy in absolute values at 50","Total","Year","28.8",""
"2005","Ireland","Health expectancy in absolute values at 50","Males","Year","26.9",""
"2005","Ireland","Health expectancy in absolute values at 50","Females","Year","30.5",""
"2005","Ireland","Health expectancy in absolute values at 65","Total","Year","16.5",""
"2005","Ireland","Health expectancy in absolute values at 65","Males","Year","15.1",""
"2005","Ireland","Health expectancy in absolute values at 65","Females","Year","17.8",""
"2005","Greece","Health expectancy in absolute values at birth ","Total","Year","72.9",""
"2005","Greece","Health expectancy in absolute values at birth ","Males","Year","70.9",""
"2005","Greece","Health expectancy in absolute values at birth ","Females","Year","75.0",""
"2005","Greece","Health expectancy in absolute values at 50","Total","Year","25.3",""
"2005","Greece","Health expectancy in absolute values at 50","Males","Year","23.9",""
"2005","Greece","Health expectancy in absolute values at 50","Females","Year","26.7",""
"2005","Greece","Health expectancy in absolute values at 65","Total","Year","13.4",""
"2005","Greece","Health expectancy in absolute values at 65","Males","Year","12.6",""
"2005","Greece","Health expectancy in absolute values at 65","Females","Year","14.1",""
"2005","Spain","Health expectancy in absolute values at birth ","Total","Year","70.6",""
"2005","Spain","Health expectancy in absolute values at birth ","Males","Year","69.6",""
"2005","Spain","Health expectancy in absolute values at birth ","Females","Year","71.6",""
"2005","Spain","Health expectancy in absolute values at 50","Total","Year","23.4",""
"2005","Spain","Health expectancy in absolute values at 50","Males","Year","22.9",""
"2005","Spain","Health expectancy in absolute values at 50","Females","Year","24.0",""
"2005","Spain","Health expectancy in absolute values at 65","Total","Year","12.4",""
"2005","Spain","Health expectancy in absolute values at 65","Males","Year","12.0",""
"2005","Spain","Health expectancy in absolute values at 65","Females","Year","12.7",""
"2005","France","Health expectancy in absolute values at birth ","Total","Year","72.8",""
"2005","France","Health expectancy in absolute values at birth ","Males","Year","70.6",""
"2005","France","Health expectancy in absolute values at birth ","Females","Year","75.0",""
"2005","France","Health expectancy in absolute values at 50","Total","Year","26.1",""
"2005","France","Health expectancy in absolute values at 50","Males","Year","24.3",""
"2005","France","Health expectancy in absolute values at 50","Females","Year","27.8",""
"2005","France","Health expectancy in absolute values at 65","Total","Year","14.7",""
"2005","France","Health expectancy in absolute values at 65","Males","Year","13.3",""
"2005","France","Health expectancy in absolute values at 65","Females","Year","15.9",""
"2005","Croatia","Health expectancy in absolute values at birth ","Total","Year",":",""
"2005","Croatia","Health expectancy in absolute values at birth ","Males","Year",":",""
"2005","Croatia","Health expectancy in absolute values at birth ","Females","Year",":",""
"2005","Croatia","Health expectancy in absolute values at 50","Total","Year",":",""
"2005","Croatia","Health expectancy in absolute values at 50","Males","Year",":",""
"2005","Croatia","Health expectancy in absolute values at 50","Females","Year",":",""
"2005","Croatia","Health expectancy in absolute values at 65","Total","Year",":",""
"2005","Croatia","Health expectancy in absolute values at 65","Males","Year",":",""
"2005","Croatia","Health expectancy in absolute values at 65","Females","Year",":",""
"2005","Italy","Health expectancy in absolute values at birth ","Total","Year","73.9",""
"2005","Italy","Health expectancy in absolute values at birth ","Males","Year","72.4",""
"2005","Italy","Health expectancy in absolute values at birth ","Females","Year","75.2",""
"2005","Italy","Health expectancy in absolute values at 50","Total","Year","26.2",""
"2005","Italy","Health expectancy in absolute values at 50","Males","Year","25.1",""
"2005","Italy","Health expectancy in absolute values at 50","Females","Year","27.1",""
"2005","Italy","Health expectancy in absolute values at 65","Total","Year","14.0",""
"2005","Italy","Health expectancy in absolute values at 65","Males","Year","13.2",""
"2005","Italy","Health expectancy in absolute values at 65","Females","Year","14.6",""
"2005","Cyprus","Health expectancy in absolute values at birth ","Total","Year","69.8",""
"2005","Cyprus","Health expectancy in absolute values at birth ","Males","Year","69.7",""
"2005","Cyprus","Health expectancy in absolute values at birth ","Females","Year","70.0",""
"2005","Cyprus","Health expectancy in absolute values at 50","Total","Year","22.8",""
"2005","Cyprus","Health expectancy in absolute values at 50","Males","Year","23.3",""
"2005","Cyprus","Health expectancy in absolute values at 50","Females","Year","22.5",""
"2005","Cyprus","Health expectancy in absolute values at 65","Total","Year","11.1",""
"2005","Cyprus","Health expectancy in absolute values at 65","Males","Year","11.8",""
"2005","Cyprus","Health expectancy in absolute values at 65","Females","Year","10.4",""
"2005","Latvia","Health expectancy in absolute values at birth ","Total","Year","58.9",""
"2005","Latvia","Health expectancy in absolute values at birth ","Males","Year","56.4",""
"2005","Latvia","Health expectancy in absolute values at birth ","Females","Year","61.5",""
"2005","Latvia","Health expectancy in absolute values at 50","Total","Year","15.0",""
"2005","Latvia","Health expectancy in absolute values at 50","Males","Year","13.6",""
"2005","Latvia","Health expectancy in absolute values at 50","Females","Year","16.2",""
"2005","Latvia","Health expectancy in absolute values at 65","Total","Year","6.9",""
"2005","Latvia","Health expectancy in absolute values at 65","Males","Year","6.4",""
"2005","Latvia","Health expectancy in absolute values at 65","Females","Year","7.2",""
"2005","Lithuania","Health expectancy in absolute values at birth ","Total","Year","59.8",""
"2005","Lithuania","Health expectancy in absolute values at birth ","Males","Year","57.2",""
"2005","Lithuania","Health expectancy in absolute values at birth ","Females","Year","62.4",""
"2005","Lithuania","Health expectancy in absolute values at 50","Total","Year","15.6",""
"2005","Lithuania","Health expectancy in absolute values at 50","Males","Year","14.7",""
"2005","Lithuania","Health expectancy in absolute values at 50","Females","Year","16.4",""
"2005","Lithuania","Health expectancy in absolute values at 65","Total","Year","7.1",""
"2005","Lithuania","Health expectancy in absolute values at 65","Males","Year","7.1",""
"2005","Lithuania","Health expectancy in absolute values at 65","Females","Year","7.0",""
"2005","Luxembourg","Health expectancy in absolute values at birth ","Total","Year","73.0",""
"2005","Luxembourg","Health expectancy in absolute values at birth ","Males","Year","71.7",""
"2005","Luxembourg","Health expectancy in absolute values at birth ","Females","Year","74.3",""
"2005","Luxembourg","Health expectancy in absolute values at 50","Total","Year","25.5",""
"2005","Luxembourg","Health expectancy in absolute values at 50","Males","Year","24.4",""
"2005","Luxembourg","Health expectancy in absolute values at 50","Females","Year","26.5",""
"2005","Luxembourg","Health expectancy in absolute values at 65","Total","Year","14.2",""
"2005","Luxembourg","Health expectancy in absolute values at 65","Males","Year","13.6",""
"2005","Luxembourg","Health expectancy in absolute values at 65","Females","Year","14.6",""
"2005","Hungary","Health expectancy in absolute values at birth ","Total","Year","60.3",""
"2005","Hungary","Health expectancy in absolute values at birth ","Males","Year","58.6",""
"2005","Hungary","Health expectancy in absolute values at birth ","Females","Year","61.9",""
"2005","Hungary","Health expectancy in absolute values at 50","Total","Year","15.5",""
